"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Warengruppe","Umsatz","id","KielerWoche","Feiertag","Art_des_Feiertags","Ferien","Wochentag","Fussballspiel","Flohmarkt","Jahreszeit","Temperaturkategorie","Kreuzfahrtschiffe"
2014-08-24,3,16.3125,20,21,1,151.925968486667,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-24,3,16.3125,20,21,2,861.503164156281,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-24,3,16.3125,20,21,3,363.974117037647,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-24,3,16.3125,20,21,4,153.573168857594,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-24,3,16.3125,20,21,5,458.285490286472,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-25,5,14.7875,13,65,1,202.245341655226,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",2
2014-08-25,5,14.7875,13,65,2,453.730646773893,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",2
2014-08-25,5,14.7875,13,65,3,253.32067905636,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",2
2014-08-25,5,14.7875,13,65,4,86.6579211950299,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",2
2014-08-25,5,14.7875,13,65,5,261.569599386496,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",2
2014-08-26,3,17.325,7,43,1,143.842260185182,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-08-26,3,17.325,7,43,2,468.647046949547,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-08-26,3,17.325,7,43,3,212.353122239622,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-08-26,3,17.325,7,43,4,64.7300809868511,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-08-26,3,17.325,7,43,5,297.826898355689,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-08-27,1,19.875,9,21,1,141.124540763453,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",1
2014-08-27,1,19.875,9,21,2,552.631235154782,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",1
2014-08-27,1,19.875,9,21,3,203.47656887381,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",1
2014-08-27,1,19.875,9,21,4,91.7596012818803,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",1
2014-08-27,1,19.875,9,21,5,357.732101208972,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",1
2014-08-28,0,19.75,9,0,1,147.59794847913,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-08-28,0,19.75,9,0,2,531.716288092032,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-08-28,0,19.75,9,0,3,251.865349600569,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-08-28,0,19.75,9,0,4,62.5912389709587,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-08-28,0,19.75,9,0,5,279.80996962599,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-08-29,5,19.125,12,63,1,119.001507763099,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-08-29,5,19.125,12,63,2,523.697281303577,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-08-29,5,19.125,12,63,3,256.780128275747,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-08-29,5,19.125,12,63,4,82.0627400312176,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-08-29,5,19.125,12,63,5,287.276593971779,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-08-30,7,17.75,9,61,1,162.81504486744,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","niedrig",2
2014-08-30,7,17.75,9,61,2,663.358329683797,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","niedrig",2
2014-08-30,7,17.75,9,61,3,295.555330754378,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","niedrig",2
2014-08-30,7,17.75,9,61,4,73.6875276947211,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","niedrig",2
2014-08-30,7,17.75,9,61,5,308.207385097927,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","niedrig",2
2014-08-31,7,16.375,8,21,1,136.994199378168,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-31,7,16.375,8,21,2,636.485647070072,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-31,7,16.375,8,21,3,253.800184477715,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-31,7,16.375,8,21,4,173.204821790261,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-08-31,7,16.375,8,21,5,399.571169014924,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-01,7,17.875,12,61,1,192.583927536972,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-01,7,17.875,12,61,2,482.354587353566,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-01,7,17.875,12,61,3,226.543273328489,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-01,7,17.875,12,61,5,295.524396420605,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-02,2,18.375,13,54,1,93.4032112729648,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-02,2,18.375,13,54,2,458.402237519055,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-02,2,18.375,13,54,3,240.285480333537,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-02,2,18.375,13,54,4,57.3142573687701,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-02,2,18.375,13,54,5,288.614038229533,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-03,2,18.75,13,47,1,128.100882145258,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-03,2,18.75,13,47,2,472.100194205842,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-03,2,18.75,13,47,3,234.738745605959,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-03,2,18.75,13,47,4,87.8687082235248,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-03,2,18.75,13,47,5,318.657254851078,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-04,0,20,15,41,1,118.732274802375,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",1
2014-09-04,0,20,15,41,2,450.131647250312,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",1
2014-09-04,0,20,15,41,3,223.143360976669,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",1
2014-09-04,0,20,15,41,4,72.2598802255058,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",1
2014-09-04,0,20,15,41,5,375.152423879348,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",1
2014-09-05,2,21.375,10,34,1,168.798990410438,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","hoch",0
2014-09-05,2,21.375,10,34,2,486.120366811752,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","hoch",0
2014-09-05,2,21.375,10,34,3,207.795889822214,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","hoch",0
2014-09-05,2,21.375,10,34,4,100.039080697173,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","hoch",0
2014-09-05,2,21.375,10,34,5,414.188447957927,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","hoch",0
2014-09-06,2,24,5,27,1,165.47761720592,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",3
2014-09-06,2,24,5,27,2,631.796059601553,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",3
2014-09-06,2,24,5,27,3,250.55328368274,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",3
2014-09-06,2,24,5,27,4,81.5506858317984,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",3
2014-09-06,2,24,5,27,5,379.478163301917,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",3
2014-09-07,5,20,6,21,1,48.9648440975496,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Sommer","mittel",0
2014-09-07,5,20,6,21,2,611.729474874284,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Sommer","mittel",0
2014-09-07,5,20,6,21,3,268.503120177705,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Sommer","mittel",0
2014-09-07,5,20,6,21,4,121.70644713533,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Sommer","mittel",0
2014-09-07,5,20,6,21,5,305.32143010071,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Sommer","mittel",0
2014-09-08,4,17.375,12,21,1,177.361261107402,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-08,4,17.375,12,21,2,362.94350360382,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-08,4,17.375,12,21,3,181.481306520206,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-08,4,17.375,12,21,4,76.831488372097,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-08,4,17.375,12,21,5,235.073802916373,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",0
2014-09-09,6,17.125,16,63,1,128.017374563252,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-09-09,6,17.125,16,63,2,417.309647321288,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-09-09,6,17.125,16,63,3,194.812556589498,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-09-09,6,17.125,16,63,4,44.9555309113161,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-09-09,6,17.125,16,63,5,293.590296834253,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","niedrig",0
2014-09-10,2,18.625,12,62,1,173.546299647139,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-10,2,18.625,12,62,2,400.83119972293,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-10,2,18.625,12,62,3,166.415961416606,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-10,2,18.625,12,62,5,300.968840698784,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-11,4,17.375,13,62,1,165.169051552497,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","niedrig",0
2014-09-11,4,17.375,13,62,2,438.949019339398,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","niedrig",0
2014-09-11,4,17.375,13,62,3,160.69566581164,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","niedrig",0
2014-09-11,4,17.375,13,62,4,85.1686827007037,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","niedrig",0
2014-09-11,4,17.375,13,62,5,279.576229303086,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","niedrig",0
2014-09-12,1,18.25,11,61,1,130.3659563908,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-12,1,18.25,11,61,2,394.097063724273,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-12,1,18.25,11,61,3,163.496291050293,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-12,1,18.25,11,61,4,86.8549239870084,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-12,1,18.25,11,61,5,308.339123895824,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-13,7,17,12,61,1,152.497010928097,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","niedrig",1
2014-09-13,7,17,12,61,2,579.441847231862,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","niedrig",1
2014-09-13,7,17,12,61,3,202.680233069363,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","niedrig",1
2014-09-13,7,17,12,61,4,95.0356469783593,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","niedrig",1
2014-09-13,7,17,12,61,5,368.08036123658,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","niedrig",1
2014-09-14,7,17.625,14,61,1,60.5960658536456,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-14,7,17.625,14,61,2,567.700325745729,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-14,7,17.625,14,61,3,225.776419048427,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-14,7,17.625,14,61,4,61.6496610362342,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-14,7,17.625,14,61,5,308.18471248164,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-15,2,19.75,13,49,1,154.556691403417,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","mittel",1
2014-09-15,2,19.75,13,49,2,329.771125793257,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","mittel",1
2014-09-15,2,19.75,13,49,3,168.5821507078,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","mittel",1
2014-09-15,2,19.75,13,49,4,65.4469957924061,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","mittel",1
2014-09-15,2,19.75,13,49,5,246.361952258277,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","mittel",1
2014-09-16,0,20.125,13,38,1,106.657464651771,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-16,0,20.125,13,38,2,398.175977428321,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-16,0,20.125,13,38,3,158.588637787684,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-16,0,20.125,13,38,4,89.2613596631694,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-16,0,20.125,13,38,5,260.556443386613,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Sommer","mittel",0
2014-09-17,1,19.875,18,27,1,140.230426469916,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-17,1,19.875,18,27,2,397.847841818431,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-17,1,19.875,18,27,3,141.710275930971,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-17,1,19.875,18,27,4,42.4632525722224,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-17,1,19.875,18,27,5,328.670868886296,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Sommer","mittel",0
2014-09-18,0,20.5,13,16,1,168.767383241785,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-09-18,0,20.5,13,16,2,397.178925069403,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-09-18,0,20.5,13,16,3,153.185621725663,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-09-18,0,20.5,13,16,4,66.1599462279164,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-09-18,0,20.5,13,16,5,310.703033895321,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Sommer","mittel",0
2014-09-19,0,20.75,9,5,1,140.144453118865,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-19,0,20.75,9,5,2,402.244894589535,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-19,0,20.75,9,5,3,181.192284839408,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-19,0,20.75,9,5,4,67.7692374014595,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-19,0,20.75,9,5,5,332.883133774602,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Sommer","mittel",0
2014-09-20,3,19.375,7,10,1,197.959086294477,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","mittel",1
2014-09-20,3,19.375,7,10,2,569.825965185954,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","mittel",1
2014-09-20,3,19.375,7,10,3,238.229987099986,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","mittel",1
2014-09-20,3,19.375,7,10,4,92.9711766878255,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","mittel",1
2014-09-20,3,19.375,7,10,5,373.742122406735,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Sommer","mittel",1
2014-09-21,4,17,15,21,1,80.5859142164798,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-21,4,17,15,21,2,602.711358590014,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-21,4,17,15,21,3,252.012812670797,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-21,4,17,15,21,4,137.727348019177,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-21,4,17,15,21,5,402.989935831425,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","niedrig",0
2014-09-22,6,13,17,21,1,134.865103794751,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",1
2014-09-22,6,13,17,21,2,381.105485691034,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",1
2014-09-22,6,13,17,21,3,154.947972943461,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",1
2014-09-22,6,13,17,21,5,270.105696755365,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Sommer","niedrig",1
2014-09-23,4,14.75,6,42,1,140.774695330895,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-23,4,14.75,6,42,2,395.311723669985,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-23,4,14.75,6,42,3,159.108501716463,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-23,4,14.75,6,42,4,59.5734018328688,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-23,4,14.75,6,42,5,276.659712997343,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-24,7,15.375,10,63,1,108.711123767423,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-09-24,7,15.375,10,63,2,366.573708065858,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-09-24,7,15.375,10,63,3,152.306301086813,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-09-24,7,15.375,10,63,4,61.6804845934115,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-09-24,7,15.375,10,63,5,271.173455994606,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-09-25,7,14.5,17,61,1,108.067086651751,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-09-25,7,14.5,17,61,2,354.840744536323,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-09-25,7,14.5,17,61,3,143.336816393684,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-09-25,7,14.5,17,61,4,43.0705910015315,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-09-25,7,14.5,17,61,5,298.012563106301,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-09-26,7,16.75,13,61,1,117.377429960871,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Herbst","hoch",0
2014-09-26,7,16.75,13,61,2,379.344936641425,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Herbst","hoch",0
2014-09-26,7,16.75,13,61,3,144.769725122993,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Herbst","hoch",0
2014-09-26,7,16.75,13,61,4,64.1347190059562,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Herbst","hoch",0
2014-09-26,7,16.75,13,61,5,350.315063045348,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Herbst","hoch",0
2014-09-27,2,16.375,14,61,1,139.171163845637,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Herbst","hoch",1
2014-09-27,2,16.375,14,61,2,474.89364807078,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Herbst","hoch",1
2014-09-27,2,16.375,14,61,3,210.20969581799,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Herbst","hoch",1
2014-09-27,2,16.375,14,61,4,78.5482535287746,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Herbst","hoch",1
2014-09-27,2,16.375,14,61,5,291.624712216349,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Herbst","hoch",1
2014-09-28,4,18.5,7,61,1,60.4829614839036,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Herbst","hoch",0
2014-09-28,4,18.5,7,61,2,531.938294754594,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Herbst","hoch",0
2014-09-28,4,18.5,7,61,3,188.273053603534,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Herbst","hoch",0
2014-09-28,4,18.5,7,61,4,97.3262195437161,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Herbst","hoch",0
2014-09-28,4,18.5,7,61,5,259.829447609604,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Herbst","hoch",0
2014-09-29,6,18.125,6,61,1,146.640779180328,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Herbst","hoch",0
2014-09-29,6,18.125,6,61,2,383.189548824255,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Herbst","hoch",0
2014-09-29,6,18.125,6,61,3,159.611110099364,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Herbst","hoch",0
2014-09-29,6,18.125,6,61,4,56.6829857088611,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Herbst","hoch",0
2014-09-29,6,18.125,6,61,5,299.916302228623,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Herbst","hoch",0
2014-09-30,7,16.5,5,61,1,125.317010604255,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-30,7,16.5,5,61,2,419.295409384144,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-30,7,16.5,5,61,3,171.708864102195,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-30,7,16.5,5,61,4,83.5718858944338,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-09-30,7,16.5,5,61,5,297.20876579818,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Herbst","hoch",0
2014-10-01,6,17.75,6,10,1,159.473253138624,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-10-01,6,17.75,6,10,2,416.001423907184,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-10-01,6,17.75,6,10,3,150.620021574618,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-10-01,6,17.75,6,10,4,73.4335227011685,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-10-01,6,17.75,6,10,5,290.758945021528,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Herbst","hoch",0
2014-10-02,6,18,6,10,1,183.411275500045,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-10-02,6,18,6,10,2,441.737318758307,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-10-02,6,18,6,10,3,164.42041516337,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-10-02,6,18,6,10,4,121.311910293281,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-10-02,6,18,6,10,5,330.469152570208,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Herbst","hoch",0
2014-10-03,3,20,6,10,1,62.591191559266,NA,0,1,"Tag der Deutschen Einheit",0,"Freitag","0",0,"Herbst","hoch",0
2014-10-03,3,20,6,10,2,707.739671966281,NA,0,1,"Tag der Deutschen Einheit",0,"Freitag","0",0,"Herbst","hoch",0
2014-10-03,3,20,6,10,3,269.827117830639,NA,0,1,"Tag der Deutschen Einheit",0,"Freitag","0",0,"Herbst","hoch",0
2014-10-03,3,20,6,10,4,139.076621627262,NA,0,1,"Tag der Deutschen Einheit",0,"Freitag","0",0,"Herbst","hoch",0
2014-10-03,3,20,6,10,5,392.78227452548,NA,0,1,"Tag der Deutschen Einheit",0,"Freitag","0",0,"Herbst","hoch",0
2014-10-04,0,18.5,8,5,1,194.365187583031,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Herbst","hoch",1
